record_path,session,participant,gesture,class,y,trial
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial3,1,35,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial4,1,35,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial5,1,35,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial6,1,35,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant35\session1_participant35_gesture16_trial7,1,35,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial1,2,35,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial2,2,35,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial3,2,35,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial4,2,35,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial5,2,35,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial6,2,35,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture11_trial7,2,35,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial1,2,35,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial2,2,35,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial3,2,35,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial4,2,35,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial5,2,35,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial6,2,35,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture12_trial7,2,35,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial1,2,35,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial2,2,35,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial3,2,35,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial4,2,35,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial5,2,35,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial6,2,35,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture15_trial7,2,35,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial1,2,35,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial2,2,35,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial3,2,35,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial4,2,35,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial5,2,35,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial6,2,35,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant35\session2_participant35_gesture16_trial7,2,35,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial1,3,35,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial2,3,35,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial3,3,35,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial4,3,35,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial5,3,35,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial6,3,35,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture11_trial7,3,35,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial1,3,35,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial2,3,35,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial3,3,35,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial4,3,35,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial5,3,35,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial6,3,35,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture12_trial7,3,35,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial1,3,35,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial2,3,35,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial3,3,35,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial4,3,35,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial5,3,35,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial6,3,35,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture15_trial7,3,35,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial1,3,35,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial2,3,35,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial3,3,35,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial4,3,35,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial5,3,35,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial6,3,35,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant35\session3_participant35_gesture16_trial7,3,35,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial1,1,36,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial2,1,36,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial3,1,36,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial4,1,36,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial5,1,36,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial6,1,36,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture11_trial7,1,36,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial1,1,36,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial2,1,36,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial3,1,36,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial4,1,36,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial5,1,36,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial6,1,36,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture12_trial7,1,36,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial1,1,36,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial2,1,36,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial3,1,36,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial4,1,36,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial5,1,36,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial6,1,36,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture15_trial7,1,36,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial1,1,36,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial2,1,36,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial3,1,36,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial4,1,36,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial5,1,36,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial6,1,36,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant36\session1_participant36_gesture16_trial7,1,36,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial1,2,36,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial2,2,36,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial3,2,36,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial4,2,36,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial5,2,36,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial6,2,36,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture11_trial7,2,36,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial1,2,36,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial2,2,36,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial3,2,36,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial4,2,36,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial5,2,36,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial6,2,36,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture12_trial7,2,36,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial1,2,36,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial2,2,36,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial3,2,36,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial4,2,36,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial5,2,36,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial6,2,36,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture15_trial7,2,36,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial1,2,36,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial2,2,36,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial3,2,36,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial4,2,36,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial5,2,36,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial6,2,36,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant36\session2_participant36_gesture16_trial7,2,36,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial1,3,36,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial2,3,36,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial3,3,36,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial4,3,36,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial5,3,36,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial6,3,36,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture11_trial7,3,36,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial1,3,36,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial2,3,36,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial3,3,36,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial4,3,36,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial5,3,36,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial6,3,36,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture12_trial7,3,36,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial1,3,36,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial2,3,36,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial3,3,36,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial4,3,36,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial5,3,36,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial6,3,36,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture15_trial7,3,36,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial1,3,36,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial2,3,36,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial3,3,36,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial4,3,36,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial5,3,36,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial6,3,36,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant36\session3_participant36_gesture16_trial7,3,36,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial1,1,37,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial2,1,37,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial3,1,37,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial4,1,37,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial5,1,37,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial6,1,37,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture11_trial7,1,37,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial1,1,37,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial2,1,37,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial3,1,37,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial4,1,37,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial5,1,37,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial6,1,37,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture12_trial7,1,37,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture15_trial1,1,37,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture15_trial2,1,37,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture15_trial3,1,37,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant37\session1_participant37_gesture15_trial4,1,37,15,HO,2,4
